Date,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,Year,Month,Week,DayOfWeek,DistFromS1,DistFromS2,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Trange
2007-08-07,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,3,0,2007,8,32,1,24.4,7.3,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX PIPIENS/RESTUANS,T153,41.907645,-87.760886,3,0,2007,8,32,1,17.3,13.5,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX PIPIENS/RESTUANS,T154,41.918705,-87.752329,10,0,2007,8,32,1,17.2,14.7,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,9,0,2007,8,32,1,27.5,2.5,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX PIPIENS/RESTUANS,T157,41.825902,-87.667827,1,0,2007,8,32,1,28.9,8.3,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,29,0,2007,8,32,1,39.4,12.1,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,9,0,2007,8,32,1,37.4,10.4,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.688267,19,0,2007,8,32,1,22.7,14.0,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX PIPIENS/RESTUANS,T161,41.719059,-87.675088,12,0,2007,8,32,1,37.4,9.8,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX PIPIENS/RESTUANS,T162,41.725517,-87.614258,8,0,2007,8,32,1,40.0,13.3,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,13,0,2007,8,32,1,17.6,18.1,1,91.0,72.0,82.0,73.0,76.0,0.0,17.0,451.0,1904.0,1.31,29.06,29.76,6.2,25.0,9.0,19.0
2007-08-07,CULEX PIPIENS/RESTUANS,T219,41.966987,-87.674677,3,0,2007,8,32,1,21.6,21.1,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,2,0,2007,8,32,1,20.3,20.4,1,91.0,72.0,82.0,73.0,76.0,0.0,17.0,451.0,1904.0,1.31,29.06,29.76,6.2,25.0,9.0,19.0
2007-08-07,CULEX RESTUANS,T002,41.95469,-87.800991,2,0,2007,8,32,1,11.8,19.2,1,91.0,72.0,82.0,73.0,76.0,0.0,17.0,451.0,1904.0,1.31,29.06,29.76,6.2,25.0,9.0,19.0
2007-08-07,CULEX RESTUANS,T008,42.008314,-87.777921,1,0,2007,8,32,1,12.9,24.8,1,91.0,72.0,82.0,73.0,76.0,0.0,17.0,451.0,1904.0,1.31,29.06,29.76,6.2,25.0,9.0,19.0
2007-08-07,CULEX RESTUANS,T009,41.981964,-87.812827,1,0,2007,8,32,1,10.1,22.3,1,91.0,72.0,82.0,73.0,76.0,0.0,17.0,451.0,1904.0,1.31,29.06,29.76,6.2,25.0,9.0,19.0
2007-08-07,CULEX RESTUANS,T011,41.944869,-87.832763,1,0,2007,8,32,1,10.0,18.9,1,91.0,72.0,82.0,73.0,76.0,0.0,17.0,451.0,1904.0,1.31,29.06,29.76,6.2,25.0,9.0,19.0
2007-08-07,CULEX RESTUANS,T015,41.974089,-87.824812,1,0,2007,8,32,1,9.3,21.7,1,91.0,72.0,82.0,73.0,76.0,0.0,17.0,451.0,1904.0,1.31,29.06,29.76,6.2,25.0,9.0,19.0
2007-08-07,CULEX RESTUANS,T035,41.836644,-87.677737,1,0,2007,8,32,1,27.5,8.3,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX RESTUANS,T074,41.822536,-87.666343,3,0,2007,8,32,1,29.3,8.2,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX RESTUANS,T079,41.766202,-87.562889,1,0,2007,8,32,1,39.9,15.9,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX RESTUANS,T081,41.821582,-87.627796,2,0,2007,8,32,1,31.8,11.1,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX RESTUANS,T085,41.721474,-87.648064,2,0,2007,8,32,1,38.5,11.2,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX RESTUANS,T086,41.688324,-87.676709,2,0,2007,8,32,1,40.2,12.5,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX RESTUANS,T090,41.868077,-87.666901,5,0,2007,8,32,1,26.2,11.5,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX RESTUANS,T096,41.731922,-87.677512,9,0,2007,8,32,1,36.1,8.6,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX RESTUANS,T102,41.750498,-87.605294,1,0,2007,8,32,1,38.4,12.8,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX RESTUANS,T144,41.94016,-87.794896,1,0,2007,8,32,1,13.0,17.5,1,91.0,72.0,82.0,73.0,76.0,0.0,17.0,451.0,1904.0,1.31,29.06,29.76,6.2,25.0,9.0,19.0
2007-08-07,CULEX RESTUANS,T154,41.918705,-87.752329,1,0,2007,8,32,1,17.2,14.7,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX RESTUANS,T157,41.825902,-87.667827,1,0,2007,8,32,1,28.9,8.3,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX RESTUANS,T158,41.682587,-87.707973,2,0,2007,8,32,1,39.4,12.1,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX RESTUANS,T159,41.732984,-87.649642,1,0,2007,8,32,1,37.4,10.4,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX RESTUANS,T160,41.903002,-87.688267,1,1,2007,8,32,1,22.7,14.0,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX SALINARIUS,T096,41.731922,-87.677512,1,0,2007,8,32,1,36.1,8.6,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX TERRITANS,T145,41.878114,-87.629798,1,0,2007,8,32,1,28.3,14.4,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-07,CULEX TERRITANS,T159,41.732984,-87.649642,2,0,2007,8,32,1,37.4,10.4,2,92.0,73.0,83.0,73.0,76.0,0.0,18.0,451.0,1904.0,0.06,29.11,29.74,6.3,24.0,8.8,19.0
2007-08-08,CULEX PIPIENS,T103,41.702724,-87.536497,110,1,2007,8,32,2,46.2,20.2,2,87.0,74.0,81.0,72.0,74.0,0.0,16.0,452.0,1903.0,0.09,29.18,29.81,1.5,4.0,6.4,13.0
2007-08-08,CULEX PIPIENS,T107,41.729669,-87.582699,9,0,2007,8,32,2,41.4,15.4,2,87.0,74.0,81.0,72.0,74.0,0.0,16.0,452.0,1903.0,0.09,29.18,29.81,1.5,4.0,6.4,13.0
2007-08-08,CULEX PIPIENS,T115,41.673408,-87.599862,1310,1,2007,8,32,2,45.2,17.8,2,87.0,74.0,81.0,72.0,74.0,0.0,16.0,452.0,1903.0,0.09,29.18,29.81,1.5,4.0,6.4,13.0
2007-08-08,CULEX PIPIENS,T128,41.704572,-87.565666,305,0,2007,8,32,2,44.4,17.9,2,87.0,74.0,81.0,72.0,74.0,0.0,16.0,452.0,1903.0,0.09,29.18,29.81,1.5,4.0,6.4,13.0
2007-08-08,CULEX PIPIENS,T138,41.726465,-87.585413,1658,1,2007,8,32,2,41.5,15.4,2,87.0,74.0,81.0,72.0,74.0,0.0,16.0,452.0,1903.0,0.09,29.18,29.81,1.5,4.0,6.4,13.0
2007-08-08,CULEX PIPIENS/RESTUANS,T103,41.702724,-87.536497,137,0,2007,8,32,2,46.2,20.2,2,87.0,74.0,81.0,72.0,74.0,0.0,16.0,452.0,1903.0,0.09,29.18,29.81,1.5,4.0,6.4,13.0
2007-08-08,CULEX PIPIENS/RESTUANS,T107,41.729669,-87.582699,10,0,2007,8,32,2,41.4,15.4,2,87.0,74.0,81.0,72.0,74.0,0.0,16.0,452.0,1903.0,0.09,29.18,29.81,1.5,4.0,6.4,13.0
2007-08-08,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,315,1,2007,8,32,2,45.2,17.8,2,87.0,74.0,81.0,72.0,74.0,0.0,16.0,452.0,1903.0,0.09,29.18,29.81,1.5,4.0,6.4,13.0
2007-08-08,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.565666,80,1,2007,8,32,2,44.4,17.9,2,87.0,74.0,81.0,72.0,74.0,0.0,16.0,452.0,1903.0,0.09,29.18,29.81,1.5,4.0,6.4,13.0
2007-08-08,CULEX PIPIENS/RESTUANS,T138,41.726465,-87.585413,234,0,2007,8,32,2,41.5,15.4,2,87.0,74.0,81.0,72.0,74.0,0.0,16.0,452.0,1903.0,0.09,29.18,29.81,1.5,4.0,6.4,13.0
2007-08-08,CULEX RESTUANS,T103,41.702724,-87.536497,2,0,2007,8,32,2,46.2,20.2,2,87.0,74.0,81.0,72.0,74.0,0.0,16.0,452.0,1903.0,0.09,29.18,29.81,1.5,4.0,6.4,13.0
2007-08-08,CULEX RESTUANS,T128,41.704572,-87.565666,16,0,2007,8,32,2,44.4,17.9,2,87.0,74.0,81.0,72.0,74.0,0.0,16.0,452.0,1903.0,0.09,29.18,29.81,1.5,4.0,6.4,13.0
2007-08-09,CULEX PIPIENS,T013,41.923738,-87.785288,11,0,2007,8,32,3,14.6,15.5,1,84.0,72.0,78.0,71.0,73.0,0.0,13.0,453.0,1902.0,0.05,29.13,29.84,2.5,29.0,6.0,12.0
2007-08-09,CULEX PIPIENS,T138,41.726465,-87.585413,25,0,2007,8,32,3,41.5,15.4,2,85.0,73.0,79.0,71.0,73.0,0.0,14.0,453.0,1902.0,0.46,29.19,29.82,3.1,27.0,6.3,12.0
2007-08-09,CULEX PIPIENS,T200,41.678618,-87.559308,100,0,2007,8,32,3,46.9,20.0,2,85.0,73.0,79.0,71.0,73.0,0.0,14.0,453.0,1902.0,0.46,29.19,29.82,3.1,27.0,6.3,12.0
2007-08-09,CULEX PIPIENS,T206,41.737052,-87.543067,1,0,2007,8,32,3,43.2,18.2,2,85.0,73.0,79.0,71.0,73.0,0.0,14.0,453.0,1902.0,0.46,29.19,29.82,3.1,27.0,6.3,12.0
2007-08-09,CULEX PIPIENS,T209,41.740641,-87.546587,41,1,2007,8,32,3,42.7,17.8,2,85.0,73.0,79.0,71.0,73.0,0.0,14.0,453.0,1902.0,0.46,29.19,29.82,3.1,27.0,6.3,12.0
2007-08-09,CULEX PIPIENS,T212,41.680946,-87.535198,36,0,2007,8,32,3,48.0,21.5,2,85.0,73.0,79.0,71.0,73.0,0.0,14.0,453.0,1902.0,0.46,29.19,29.82,3.1,27.0,6.3,12.0
2007-08-09,CULEX PIPIENS,T215,41.686398,-87.531635,7,0,2007,8,32,3,47.8,21.4,2,85.0,73.0,79.0,71.0,73.0,0.0,14.0,453.0,1902.0,0.46,29.19,29.82,3.1,27.0,6.3,12.0
2007-08-09,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,8,0,2007,8,32,3,14.6,15.5,1,84.0,72.0,78.0,71.0,73.0,0.0,13.0,453.0,1902.0,0.05,29.13,29.84,2.5,29.0,6.0,12.0
2007-08-09,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,115,0,2007,8,32,3,46.9,20.0,2,85.0,73.0,79.0,71.0,73.0,0.0,14.0,453.0,1902.0,0.46,29.19,29.82,3.1,27.0,6.3,12.0
2007-08-09,CULEX PIPIENS/RESTUANS,T206,41.737052,-87.543067,1,0,2007,8,32,3,43.2,18.2,2,85.0,73.0,79.0,71.0,73.0,0.0,14.0,453.0,1902.0,0.46,29.19,29.82,3.1,27.0,6.3,12.0
2007-08-09,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,39,0,2007,8,32,3,42.7,17.8,2,85.0,73.0,79.0,71.0,73.0,0.0,14.0,453.0,1902.0,0.46,29.19,29.82,3.1,27.0,6.3,12.0
2007-08-09,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,53,0,2007,8,32,3,48.0,21.5,2,85.0,73.0,79.0,71.0,73.0,0.0,14.0,453.0,1902.0,0.46,29.19,29.82,3.1,27.0,6.3,12.0
2007-08-09,CULEX PIPIENS/RESTUANS,T215,41.686398,-87.531635,25,0,2007,8,32,3,47.8,21.4,2,85.0,73.0,79.0,71.0,73.0,0.0,14.0,453.0,1902.0,0.46,29.19,29.82,3.1,27.0,6.3,12.0
2007-08-09,CULEX RESTUANS,T013,41.923738,-87.785288,5,0,2007,8,32,3,14.6,15.5,1,84.0,72.0,78.0,71.0,73.0,0.0,13.0,453.0,1902.0,0.05,29.13,29.84,2.5,29.0,6.0,12.0
2007-08-09,CULEX RESTUANS,T209,41.740641,-87.546587,1,0,2007,8,32,3,42.7,17.8,2,85.0,73.0,79.0,71.0,73.0,0.0,14.0,453.0,1902.0,0.46,29.19,29.82,3.1,27.0,6.3,12.0
2007-08-09,CULEX SALINARIUS,T215,41.686398,-87.531635,1,0,2007,8,32,3,47.8,21.4,2,85.0,73.0,79.0,71.0,73.0,0.0,14.0,453.0,1902.0,0.46,29.19,29.82,3.1,27.0,6.3,12.0
2007-08-09,CULEX TERRITANS,T200,41.678618,-87.559308,19,0,2007,8,32,3,46.9,20.0,2,85.0,73.0,79.0,71.0,73.0,0.0,14.0,453.0,1902.0,0.46,29.19,29.82,3.1,27.0,6.3,12.0
2007-08-09,CULEX TERRITANS,T212,41.680946,-87.535198,18,0,2007,8,32,3,48.0,21.5,2,85.0,73.0,79.0,71.0,73.0,0.0,14.0,453.0,1902.0,0.46,29.19,29.82,3.1,27.0,6.3,12.0
2007-08-09,CULEX TERRITANS,T215,41.686398,-87.531635,1,0,2007,8,32,3,47.8,21.4,2,85.0,73.0,79.0,71.0,73.0,0.0,14.0,453.0,1902.0,0.46,29.19,29.82,3.1,27.0,6.3,12.0
2007-08-15,CULEX PIPIENS,T001,41.953705,-87.733974,5,0,2007,8,33,2,17.1,18.7,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.23,29.17,29.89,3.4,7.0,5.8,9.0
2007-08-15,CULEX PIPIENS,T002,41.95469,-87.800991,32,0,2007,8,33,2,11.8,19.2,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.23,29.17,29.89,3.4,7.0,5.8,9.0
2007-08-15,CULEX PIPIENS,T003,41.964242,-87.757639,55,1,2007,8,33,2,14.9,19.8,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.23,29.17,29.89,3.4,7.0,5.8,9.0
2007-08-15,CULEX PIPIENS,T005,41.942114,-87.776385,5,0,2007,8,33,2,14.2,17.5,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.23,29.17,29.89,3.4,7.0,5.8,9.0
2007-08-15,CULEX PIPIENS,T006,41.990284,-87.797127,20,1,2007,8,33,2,11.3,23.0,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.23,29.17,29.89,3.4,7.0,5.8,9.0
2007-08-15,CULEX PIPIENS,T008,42.008314,-87.777921,12,1,2007,8,33,2,12.9,24.8,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.23,29.17,29.89,3.4,7.0,5.8,9.0
2007-08-15,CULEX PIPIENS,T009,41.981964,-87.812827,27,1,2007,8,33,2,10.1,22.3,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.23,29.17,29.89,3.4,7.0,5.8,9.0
2007-08-15,CULEX PIPIENS,T011,41.944869,-87.832763,25,1,2007,8,33,2,10.0,18.9,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.23,29.17,29.89,3.4,7.0,5.8,9.0
2007-08-15,CULEX PIPIENS,T012,41.991429,-87.747113,16,1,2007,8,33,2,15.4,22.8,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.23,29.17,29.89,3.4,7.0,5.8,9.0
2007-08-15,CULEX PIPIENS,T013,41.923738,-87.785288,26,0,2007,8,33,2,14.6,15.5,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.23,29.17,29.89,3.4,7.0,5.8,9.0
2007-08-15,CULEX PIPIENS,T014,41.970248,-87.787992,44,0,2007,8,33,2,12.3,20.7,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.23,29.17,29.89,3.4,7.0,5.8,9.0
2007-08-15,CULEX PIPIENS,T015,41.974089,-87.824812,11,1,2007,8,33,2,9.3,21.7,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.23,29.17,29.89,3.4,7.0,5.8,9.0
2007-08-15,CULEX PIPIENS,T016,42.011601,-87.811506,118,1,2007,8,33,2,10.2,25.5,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.23,29.17,29.89,3.4,7.0,5.8,9.0
2007-08-15,CULEX PIPIENS,T017,41.960616,-87.777189,3,0,2007,8,33,2,13.5,19.5,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.23,29.17,29.89,3.4,7.0,5.8,9.0
2007-08-15,CULEX PIPIENS,T018,42.010412,-87.66214,2,0,2007,8,33,2,22.5,26.0,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.23,29.17,29.89,3.4,7.0,5.8,9.0
2007-08-15,CULEX PIPIENS,T019,41.94983,-87.698457,17,0,2007,8,33,2,20.1,18.7,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T025,41.979243,-87.750938,5,0,2007,8,33,2,15.2,21.5,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.23,29.17,29.89,3.4,7.0,5.8,9.0
2007-08-15,CULEX PIPIENS,T027,41.984809,-87.728492,1,0,2007,8,33,2,17.0,22.2,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.23,29.17,29.89,3.4,7.0,5.8,9.0
2007-08-15,CULEX PIPIENS,T028,41.986921,-87.689778,4,0,2007,8,33,2,20.2,22.9,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.23,29.17,29.89,3.4,7.0,5.8,9.0
2007-08-15,CULEX PIPIENS,T030,41.89923,-87.716788,9,0,2007,8,33,2,20.8,12.9,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T031,41.801498,-87.763416,1,0,2007,8,33,2,25.7,2.0,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T033,41.906638,-87.701431,14,1,2007,8,33,2,21.6,14.0,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T034,41.843811,-87.686763,1,0,2007,8,33,2,26.4,8.4,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T035,41.836644,-87.677737,4,0,2007,8,33,2,27.5,8.3,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T036,41.837085,-87.729384,4,0,2007,8,33,2,24.4,6.0,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T037,41.921177,-87.79518,5,0,2007,8,33,2,14.1,15.4,1,80.0,71.0,76.0,67.0,70.0,0.0,11.0,459.0,1854.0,0.23,29.17,29.89,3.4,7.0,5.8,9.0
2007-08-15,CULEX PIPIENS,T039,41.911824,-87.726737,3,0,2007,8,33,2,19.4,14.1,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T043,41.857402,-87.694991,1,0,2007,8,33,2,25.0,9.2,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T045,41.9216,-87.666455,67,0,2007,8,33,2,23.6,16.7,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T046,41.891118,-87.654491,31,0,2007,8,33,2,25.8,14.2,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T047,41.868142,-87.696269,8,0,2007,8,33,2,24.2,10.2,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T048,41.867108,-87.654224,3,1,2007,8,33,2,27.1,12.1,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T049,41.896282,-87.655232,7,0,2007,8,33,2,25.5,14.7,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T050,41.919343,-87.694259,2,0,2007,8,33,2,21.5,15.6,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T051,41.846283,-87.656913,2,0,2007,8,33,2,28.2,10.4,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T054,41.921965,-87.632085,2,0,2007,8,33,2,26.2,18.1,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T060,41.823065,-87.678378,1,0,2007,8,33,2,28.5,7.4,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T061,41.801179,-87.679447,35,1,2007,8,33,2,30.1,6.3,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T062,41.800737,-87.71188,8,0,2007,8,33,2,28.3,3.7,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T063,41.82561,-87.726549,13,0,2007,8,33,2,25.4,4.9,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T065,41.778297,-87.752411,80,0,2007,8,33,2,28.4,0.9,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T066,41.77166,-87.703047,20,1,2007,8,33,2,31.3,4.4,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T067,41.759346,-87.745602,5,0,2007,8,33,2,30.4,3.0,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T069,41.768388,-87.678649,8,0,2007,8,33,2,32.9,6.4,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T070,41.797616,-87.797894,5,0,2007,8,33,2,24.6,4.0,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
2007-08-15,CULEX PIPIENS,T073,41.773215,-87.60088,14,0,2007,8,33,2,37.0,12.6,2,81.0,72.0,77.0,69.0,71.0,0.0,12.0,459.0,1854.0,0.83,29.23,29.87,4.9,6.0,7.1,9.0
